2,21 Aug 2020,17:52:04,1598003524.65,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,9.413610,9.413453,default_timer
175,21 Aug 2020,17:52:06,1598003526.03,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,10.475310,10.475231,default_timer
18,21 Aug 2020,17:52:06,1598003526.11,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,10.845396,10.845271,default_timer
275,21 Aug 2020,17:52:06,1598003526.74,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,10.997707,10.997623,default_timer
110,21 Aug 2020,17:52:06,1598003526.76,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,11.318927,11.318831,default_timer
86,21 Aug 2020,17:52:06,1598003526.93,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,11.529918,11.529753,default_timer
52,21 Aug 2020,17:52:06,1598003526.98,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,11.648321,11.648174,default_timer
7,21 Aug 2020,17:52:07,1598003527.13,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,11.889198,11.889102,default_timer
17,21 Aug 2020,17:52:07,1598003527.42,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.154792,12.154649,default_timer
32,21 Aug 2020,17:52:07,1598003527.43,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.127872,12.127752,default_timer
107,21 Aug 2020,17:52:07,1598003527.48,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.044032,12.043946,default_timer
21,21 Aug 2020,17:52:07,1598003527.91,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.639642,12.639534,default_timer
224,21 Aug 2020,17:52:08,1598003528.07,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.410290,12.410221,default_timer
66,21 Aug 2020,17:52:08,1598003528.08,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.729049,12.728919,default_timer
9,21 Aug 2020,17:52:08,1598003528.21,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.961459,12.961318,default_timer
25,21 Aug 2020,17:52:08,1598003528.5,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,13.212529,13.212436,default_timer
320,21 Aug 2020,17:52:08,1598003528.65,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.821284,12.821201,default_timer
