3,21 Aug 2020,17:07:33,1598000853.23,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.030830,12.030756,default_timer
20,21 Aug 2020,17:07:37,1598000857.04,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,15.812593,15.812508,default_timer
2,21 Aug 2020,17:07:39,1598000859.91,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,18.713103,18.712991,default_timer
143,21 Aug 2020,17:07:40,1598000860.27,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,18.865718,18.865582,default_timer
7,21 Aug 2020,17:07:40,1598000860.49,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,19.283271,19.283182,default_timer
5,21 Aug 2020,17:07:40,1598000860.61,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,19.400805,19.400691,default_timer
261,21 Aug 2020,17:07:42,1598000862.18,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,20.603494,20.603408,default_timer
22,21 Aug 2020,17:07:42,1598000862.61,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,21.388489,21.388403,default_timer
4,21 Aug 2020,17:07:42,1598000862.86,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,21.656280,21.656188,default_timer
1,21 Aug 2020,17:07:43,1598000863.05,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,21.847013,21.846923,default_timer
6,21 Aug 2020,17:07:43,1598000863.06,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,21.857883,21.857777,default_timer
56,21 Aug 2020,17:07:43,1598000863.85,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,22.580321,22.580243,default_timer
88,21 Aug 2020,17:07:43,1598000863.87,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,22.548836,22.548714,default_timer
50,21 Aug 2020,17:07:44,1598000864.08,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,22.813561,22.813470,default_timer
85,21 Aug 2020,17:07:44,1598000864.13,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,22.812272,22.812195,default_timer
38,21 Aug 2020,17:07:44,1598000864.48,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,23.233137,23.233052,default_timer
157,21 Aug 2020,17:07:44,1598000864.54,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,23.111085,23.111011,default_timer
196,21 Aug 2020,17:07:44,1598000864.67,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,23.186947,23.186880,default_timer
140,21 Aug 2020,17:07:45,1598000865.1,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,23.691315,23.691176,default_timer
17,21 Aug 2020,17:07:45,1598000865.17,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,23.949387,23.949313,default_timer
86,21 Aug 2020,17:07:45,1598000865.4,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,24.088466,24.088328,default_timer
29,21 Aug 2020,17:07:45,1598000865.57,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,24.332030,24.331928,default_timer
121,21 Aug 2020,17:07:45,1598000865.6,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,24.229106,24.229029,default_timer
98,21 Aug 2020,17:07:45,1598000865.61,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,24.279405,24.279327,default_timer
337,21 Aug 2020,17:07:45,1598000865.66,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,23.981981,23.981893,default_timer
63,21 Aug 2020,17:07:45,1598000865.75,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,24.469765,24.469684,default_timer
21,21 Aug 2020,17:07:45,1598000865.82,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,24.593519,24.593374,default_timer
76,21 Aug 2020,17:07:46,1598000866.0,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,24.698687,24.698603,default_timer
84,21 Aug 2020,17:07:46,1598000866.05,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,24.738665,24.738596,default_timer
11,21 Aug 2020,17:07:46,1598000866.23,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,25.020568,25.020418,default_timer
14,21 Aug 2020,17:07:46,1598000866.32,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,25.103852,25.103762,default_timer
108,21 Aug 2020,17:07:46,1598000866.34,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,24.990755,24.990612,default_timer
264,21 Aug 2020,17:07:46,1598000866.39,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,24.809507,24.809407,default_timer
152,21 Aug 2020,17:07:46,1598000866.45,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,25.031358,25.031245,default_timer
12,21 Aug 2020,17:07:46,1598000866.77,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,25.561463,25.561353,default_timer
100,21 Aug 2020,17:07:46,1598000866.84,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,25.498047,25.497910,default_timer
102,21 Aug 2020,17:07:46,1598000866.85,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,25.508650,25.508563,default_timer
