40,21 Aug 2020,14:10:34,1597990234.94,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,9.815097,9.814988,default_timer
1,21 Aug 2020,14:10:35,1597990235.47,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,10.391833,10.391676,default_timer
76,21 Aug 2020,14:10:36,1597990236.06,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,10.879269,10.879201,default_timer
88,21 Aug 2020,14:10:36,1597990236.53,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,11.333774,11.333635,default_timer
16,21 Aug 2020,14:10:36,1597990236.53,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,11.440862,11.440784,default_timer
22,21 Aug 2020,14:10:36,1597990236.71,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,11.607737,11.607635,default_timer
11,21 Aug 2020,14:10:36,1597990236.74,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,11.655773,11.655634,default_timer
141,21 Aug 2020,14:10:36,1597990236.89,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,11.619055,11.618970,default_timer
6,21 Aug 2020,14:10:36,1597990236.97,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,11.892281,11.892211,default_timer
63,21 Aug 2020,14:10:37,1597990237.0,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,11.843626,11.843544,default_timer
78,21 Aug 2020,14:10:37,1597990237.13,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,11.953946,11.953879,default_timer
72,21 Aug 2020,14:10:37,1597990237.33,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.157945,12.157879,default_timer
218,21 Aug 2020,14:10:37,1597990237.34,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,11.959448,11.959357,default_timer
51,21 Aug 2020,14:10:37,1597990237.48,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.342249,12.342117,default_timer
178,21 Aug 2020,14:10:37,1597990237.48,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.162611,12.162526,default_timer
71,21 Aug 2020,14:10:37,1597990237.53,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.359897,12.359809,default_timer
58,21 Aug 2020,14:10:37,1597990237.6,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.449473,12.449358,default_timer
97,21 Aug 2020,14:10:37,1597990237.66,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.450588,12.450501,default_timer
107,21 Aug 2020,14:10:37,1597990237.66,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.439032,12.438942,default_timer
10,21 Aug 2020,14:10:37,1597990237.75,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.666272,12.666198,default_timer
328,21 Aug 2020,14:10:37,1597990237.81,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.266848,12.266772,default_timer
257,21 Aug 2020,14:10:37,1597990237.82,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.390954,12.390882,default_timer
42,21 Aug 2020,14:10:37,1597990237.82,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.698343,12.698273,default_timer
65,21 Aug 2020,14:10:37,1597990237.88,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.721192,12.721118,default_timer
8,21 Aug 2020,14:10:37,1597990237.92,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.832919,12.832810,default_timer
167,21 Aug 2020,14:10:38,1597990238.12,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,12.816249,12.816166,default_timer
13,21 Aug 2020,14:10:38,1597990238.13,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,13.038919,13.038794,default_timer
7,21 Aug 2020,14:10:38,1597990238.15,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,13.070034,13.069957,default_timer
80,21 Aug 2020,14:10:38,1597990238.22,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,13.041465,13.041323,default_timer
3,21 Aug 2020,14:10:38,1597990238.28,http://127.0.0.1:9089/media/fuzzysearch,200,OK,407,13.207445,13.207327,default_timer
